incident_id,timestamp,location,municipality,species,severity,source,operator,aircraft_type,phase_of_flight,time_of_day,height,speed,effect,sky,birds_seen,birds_struck,remarks,latitude,longitude,timestamp_weather,temperature,precipitation,wind_speed,visibility,condition,road_segment_id,speed_limit,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
BIRD-005486,1994-04-03 12:00:00,AR,AR,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,FK-100,Take-off run,Day,0.0,,,No Cloud,,1,FLT 584,,,,,,,,,,,,,,,12,4,0,1,0,0
BIRD-005487,1994-11-30 12:00:00,CA,CA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,HORIZON AIR,FK-28-1000,Take-off run,Day,0.0,,,,,1,FLT2794 HIT A BIRD ON TAKEOF AND CONTINUED TO PDX. UNKN IF  DAMAGE.,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-005488,1991-08-25 22:00:00,DC,DC,GULLS,medium,FAA_bird_strike_dataset,WESTATES AIRLINE,CV-580,Approach,Night,500.0,115.0,,No Cloud,10-Feb,10-Feb,NO DAMAGE,,,,,,,,,,,,,,,22,8,1,1,0,0
BIRD-005489,1994-08-04 18:00:00,NJ,NJ,BARN SWALLOW,low,FAA_bird_strike_dataset,BUSINESS,CL-600,Landing Roll,Dusk,0.0,,,Some Cloud,,1,HAZY,,,,,,,,,,,,,,,18,8,0,0,0,0
BIRD-005490,1991-11-23 12:00:00,DC,DC,WHITE-TAILED DEER,low,FAA_bird_strike_dataset,UNITED AIRLINES,DC-10,Take-off run,Day,0.0,,,,,1,"FLT 169 STRUCK A DEER ON DEPARTURE. NO DAMAGE WAS REPTD. BY THE  PILOT.  FLT CONTD TO O'HARE. PARTS OF THE DEER, ALONG WITH PARTS  OF A HYDRAULIC LINE WERE FOUND ON RWY. TIME = 1256Z",,,,,,,,,,,,,,,12,11,0,1,0,0
BIRD-005491,1991-04-25 22:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-9-80,Approach,Night,1900.0,210.0,,Some Cloud,,1,NO DAMAGE/INJURY.,,,,,,,,,,,,,,,22,4,1,0,0,0
BIRD-005492,1991-08-16 12:00:00,MI,MI,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,IAI-1124,Climb,Day,50.0,,,Some Cloud,,1,NO DAMAGE REPORTED BY PILOT - CONTINUED ON HIS WAY.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-005493,1994-03-26 22:00:00,OR,OR,GULLS,low,FAA_bird_strike_dataset,HORIZON AIR,MERLIN III,Approach,Night,50.0,125.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,3,1,1,0,0
BIRD-005494,1994-03-26 12:00:00,HI,HI,MANNIKINS,low,FAA_bird_strike_dataset,ALOHA AIRLINES,B-737,Approach,Day,100.0,,,,,1,"ACFT ENRT HNL-LIH, REPORTED A BIRD STRIKE OVER THRESHOLD LIH RY35  AT 100'.  NO DAMAGE, AND NO INJ. REPTD.",,,,,,,,,,,,,,,12,3,0,1,0,0
BIRD-005495,1994-07-16 18:00:00,OH,OH,GULLS,low,FAA_bird_strike_dataset,AMERICA WEST AIRLINES,B-737-200,Landing Roll,Dusk,0.0,,,No Cloud,,1,BIRD STRIKE ABOVE WINDSHIELD. NO DMG. INSPN THEN RETD TO SVC. (LIGHT REPTD AS DAY AND DUSK ON SEPARATE REPORTS),,,,,,,,,,,,,,,18,7,0,1,0,0
BIRD-005496,1992-06-20 18:00:00,MA,MA,ROCK PIGEON,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-10-10,Approach,Dusk,,,,Overcast,10-Feb,1,BIRD STRUCK ABOUT 1' BELOW CO-PILOT'S WINDSHLD. NO DAMAGE.,,,,,,,,,,,,,,,18,6,0,1,0,0
BIRD-005497,1992-12-31 12:00:00,CA,CA,GULLS,medium,FAA_bird_strike_dataset,UNITED AIRLINES,DC-10,Take-off run,Day,0.0,80.0,,Overcast,10-Feb,10-Feb,NO DAMAGE,,,,,,,,,,,,,,,12,12,0,0,0,0
BIRD-005498,1993-09-03 22:00:00,TX,TX,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727,Approach,Night,3500.0,170.0,,No Cloud,,1,SUSPECTED BIRD STRIKE.,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-005499,1992-10-12 22:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Approach,Night,3000.0,170.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-005500,1995-10-28 22:00:00,MN,MN,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,US AIRWAYS,FK-100,,Night,,,,Some Cloud,,1,"DENT IN LE L WING, 10' OUTBOARD",,,,,,,,,,,,,,,22,10,1,1,0,0
BIRD-005501,1994-04-21 12:00:00,CA,CA,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Descent,Day,3200.0,230.0,,Overcast,,1,"FLT 493. VIA THE ""CITY LINE"", PILOT REPTD INCIDENT DID NOT HAVE  ANY EFFECT ON THE FLIGHT.  THE AC WAS ABOVE THE CLOUD DECK  DESCENDING, APROX 230 KNOTS, 11 MILES OUT ON THE LOCALIZER FOR  RY26L.  BIRD HIT RADOME (12 X 6 INCH HOLE).",,,,,,,,,,,,,,,12,4,0,0,0,0
BIRD-005502,1993-10-21 22:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737,Approach,Night,1500.0,130.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-005503,1994-09-09 22:00:00,NC,NC,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,FK-100,Approach,Night,2400.0,200.0,,No Cloud,,1,,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-005504,1991-05-16 12:00:00,VA,VA,ROCK PIGEON,low,FAA_bird_strike_dataset,US AIRWAYS,FK-28-4000,Take-off run,Day,0.0,90.0,,Some Cloud,10-Feb,1,"A/C HIT A FLOCK OF PIGEONS APPROX 2,000' DOWN RWY 5, KILLING 1,  NO DAMAGE.",,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-005505,1991-10-11 22:00:00,WV,WV,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,ATLANTIC COAST AIRLINES,BA-31 JETSTR,Approach,Night,2500.0,150.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-005506,1992-10-10 12:00:00,FL,FL,GULLS,low,FAA_bird_strike_dataset,PRIVATELY OWNED,PA-38 TOMAHAWK,Climb,Day,100.0,,,Overcast,,1,NO REPTD DAMAGE.,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-005507,1992-08-31 12:00:00,NH,NH,GULLS,low,FAA_bird_strike_dataset,US AIRWAYS,FK-28-4000,Approach,Day,35.0,121.0,,Some Cloud,,1,FLT554 INGESTED 1 GULL IN #2 ENG.  A/C TAXIED TO GATE.  NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-005508,1993-10-10 12:00:00,MN,MN,BLACKBIRDS,high,FAA_bird_strike_dataset,MESABA AIRLINES,MERLIN III,Climb,Day,500.0,160.0,Precautionary Landing,No Cloud,11-100,10-Feb,"LE OF WINGS. NO DAMAGE, JUST STRIKE INDICATIONS ON A/C PARTS.",,,,,,,,,,,,,,,12,10,0,1,0,1
BIRD-005509,1990-06-04 22:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Descent,Night,8000.0,210.0,,Some Cloud,,1,"EARLY MORNING, STILL DARK. NO DAMAGE",,,,,,,,,,,,,,,22,6,1,0,0,0
BIRD-005510,1991-07-10 12:00:00,FL,FL,UNKNOWN BIRD,low,FAA_bird_strike_dataset,PAN AM EXPRESS,BA-31 JETSTR,Landing Roll,,0.0,120.0,,Some Cloud,,1,BIRD HIT ON RWY WHILE ROLLING OUT. NO DAMAGE/INJURY. FLT 4680.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-005511,1991-04-29 12:00:00,PA,PA,GULLS,high,FAA_bird_strike_dataset,BUSINESS,C-414,Approach,Day,10.0,110.0,Engine Shut Down,Overcast,11-100,1,BIRD FLEW INTO L ENG COWLING & RUINED THE WIRING IN THAT AREA.   IT DID NOT HIT THE PROPELLER. (DATA ENTRY NOTE: ASSUME INGESTION),,,,,,,,,,,,,,,12,4,0,0,0,1
BIRD-005512,1991-08-11 22:00:00,IN,IN,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,PSA AIRLINES,BA-31 JETSTR,Approach,Night,2.0,105.0,,Some Cloud,,1,"JUST A MOMENT BEFORE TOUCHDOWN, THE BIRD PASSED THROUGH THE  LEFT LANDING LIGHT BEAM LEFT TO RIGHT IN LEVEL FLT AT ABOUT 4  AGL.  BIRD PULLED UP, STRUCK TOP OF NOSE OF A/C, BOUNCING &  STRIKING W/S WIPER PIVOT, RUPTURING BIRD.  REMAINS STRUCK CAPT'S,  W/S SQUARELY, OBSCURING FORWARD VIS, NO DAMAGE.",,,,,,,,,,,,,,,22,8,1,1,0,0
BIRD-005513,1994-10-07 12:00:00,NJ,NJ,AMERICAN KESTREL,low,FAA_bird_strike_dataset,ALLEGHENYAIRLINES,SHORTS 360,Landing Roll,Day,0.0,,,No Cloud,,1,NO DAMAGE VISIBLE.,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-005514,1995-05-04 12:00:00,IL,IL,EASTERN MEADOWLARK,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,,Day,0.0,145.0,,Overcast,,1,,,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-005515,1994-09-07 12:00:00,FL,FL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,ATLANTIC SOUTHEAST,EMB-120,Landing Roll,Day,0.0,,,Overcast,10-Feb,1,,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-005516,1995-12-10 12:00:00,FL,FL,VULTURES,medium,FAA_bird_strike_dataset,AIR CANADA,B-767,Approach,Day,20.0,160.0,,Overcast,10-Feb,10-Feb,"ON LANDING ROLLOUT, A/C STRUCK 3 VULTURES. 1 WAS INGESTED IN RT  ENG. NO DAMGE. BIRD WAS REMOVED BY DELTA MAINT. OTHER BIRDS WERE  REMVOED FROM RWY & RWY WAS RETD TO SERVICE.",,,,,,,,,,,,,,,12,12,0,1,0,0
BIRD-005517,1995-12-10 22:00:00,NY,NY,UNKNOWN BIRD - LARGE,medium,FAA_bird_strike_dataset,DELTA AIR LINES,B-757-200,Approach,Night,1800.0,140.0,,No Cloud,11-100,10-Feb,CRACKED RADOME,,,,,,,,,,,,,,,22,12,1,1,0,0
BIRD-005518,1991-06-03 12:00:00,WI,WI,SPARROWS,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,B-727-200,Approach,Day,10.0,110.0,,No Cloud,,1,ATIS WARNING,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-005519,1995-06-23 12:00:00,PA,PA,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,US AIRWAYS,FK-100,Landing Roll,Day,0.0,140.0,,No Cloud,10-Feb,10-Feb,ABOUT 5 SMALL BROWN BIRDS STRUCK RT SIDE OF A/C AT TOUCHDOWN. NO  DAMAGE FOUND UPON INSPECTION.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-005520,1995-06-24 12:00:00,NC,NC,GULLS,low,FAA_bird_strike_dataset,CONTINENTAL AIRLINES,B-737,Landing Roll,Day,0.0,120.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,6,0,1,0,0
BIRD-005521,1994-10-21 22:00:00,IL,IL,UNKNOWN BIRD,low,FAA_bird_strike_dataset,ABX AIR (was AIRBORNE EXPRESS),DC-9-40,Climb,Night,,,,,,1,,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-005522,1993-01-23 12:00:00,CA,CA,GULLS,high,FAA_bird_strike_dataset,NORTHWEST AIRLINES,A-320,Approach,Day,100.0,132.0,Precautionary Landing,No Cloud,,1,FLT28 RETD TO SFO DUE TO VIBRATIONS IN AN ENG. (ENG# NOT  REPTD). THIS WAS THE SAME A/C THAT TOOK A BIRD STRIKE  DURING LANDING SFO EARLIER IN THE DAY. (THIS COMMENT TAKEN FROM  SECOND REPORT WHEN A/C WAS TAKING OFF),,,,,,,,,,,,,,,12,1,0,1,0,1
BIRD-005523,1993-09-07 12:00:00,PA,PA,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,ERIE AIRWAYS,C-172,Approach,Day,270.0,75.0,,Some Cloud,,1,SAW MED SIZE BIRD JUST BEFORE IMPACT.  NO DAMAGE,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-005524,1994-05-24 18:00:00,CO,CO,DUCKS,high,FAA_bird_strike_dataset,UNITED AIRLINES,B-737-500,Climb,Dusk,,,Precautionary Landing,,10-Feb,10-Feb,"HIT BIRD JUST AFTER ROTATION & RETURNED TO DEN. TIME = 0100Z. 3 DUCKS CROSSED UNDER A/C NOSE. CREW HAD VERY LITTLE FEEL OF IMPACT BUT THERE WAS A LOUD FLUTTER NOISE. UNEVENTFUL LDG. UPON REVERSING, NOISE CHANGED SIGNIF. CREW KNEW  BIRD HAD STRUCK #2 ENG. ENG WAS SHUT DOWN WHEN THEY WERE CLEAR OF RWY. ALTHOUGH AMIS REPTD NO  DAMAGE, SEVERAL FAN STAGE BELTS WERE BENT. AC HAD ALSO TAKEN A  HIT ON L WING LE OUTBD OF #1 ENG.",,,,,,,,,,,,,,,18,5,0,0,0,1
BIRD-005525,1994-04-28 12:00:00,TX,TX,UNKNOWN BIRD,high,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-500,Take-off run,Day,0.0,,Aborted Take-off,,,1,"FLT 156 ABORTED T/O AFTER INGESTING BIRD IN #1 ENG., CAUSING  MINOR INTERNAL DAMAGE. SAT FSDO ADVISED.",,,,,,,,,,,,,,,12,4,0,0,0,1
BIRD-005526,1994-10-23 12:00:00,UNKNOWN,UNKNOWN,GULLS,low,FAA_bird_strike_dataset,BUSINESS,BE-100 KING,Approach,Day,300.0,130.0,,Some Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-005527,1993-04-07 22:00:00,KY,KY,UNKNOWN BIRD - LARGE,high,FAA_bird_strike_dataset,UPS AIRLINES,B-747-1/200,Climb,Night,6000.0,320.0,Precautionary Landing,No Cloud,10-Feb,10-Feb,DENTED LOWER L SIDE OF NOSE.  LANDING LT BKN. LE OF L WIND DENTED,,,,,,,,,,,,,,,22,4,1,0,0,1
BIRD-005528,1993-04-08 22:00:00,CT,CT,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,A-300,Approach,Night,3000.0,210.0,,No Cloud,,1,TIME = 0222. NO DAMAGE/INJURY.,,,,,,,,,,,,,,,22,4,1,0,0,0
BIRD-005529,1994-02-20 18:00:00,TN,TN,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN EAGLE AIRLINES,BA-31 JETSTR,Approach,Dusk,50.0,112.0,,Overcast,10-Feb,1,,,,,,,,,,,,,,,,18,2,0,1,0,0
BIRD-005530,1995-05-17 22:00:00,CA,CA,GULLS,medium,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737,Climb,Night,3900.0,250.0,,No Cloud,10-Feb,10-Feb,DENT IN RADOME,,,,,,,,,,,,,,,22,5,1,0,0,0
BIRD-005531,1994-05-09 12:00:00,OK,OK,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,,Day,,,,Overcast,,1,"REMAINS OF BIRD OF UNKNOWN SIZE AND TYPE WERE FOUND ON RIGHT SIDE  OF NOSE JUST AHEAD OF FORWARD STRAKE.  BIRD WAS NOT SEEN OR  FELT, SO TIME AND PLACE OF OCCURANCE ARE NOT KNOWN.  APPROACH  INTO OKC AIRPORT IS SUSPECTED DUE TO REMAINS ON A/C AFTER TWO  HOUR FLIGHT.",,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-005532,1994-05-10 22:00:00,FL,FL,UNKNOWN BIRD - SMALL,high,FAA_bird_strike_dataset,BUSINESS,AG-5B,Approach,Night,500.0,70.0,Precautionary Landing,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,5,1,0,0,1
BIRD-005533,1993-10-02 12:00:00,NE,NE,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,Day,600.0,160.0,,No Cloud,,1,AA 285.,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-005534,1995-05-12 18:00:00,FL,FL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9-30,Take-off run,Dusk,0.0,140.0,,Overcast,,1,HEIGHT AGL = ROTATION,,,,,,,,,,,,,,,18,5,0,0,0,0
BIRD-005535,1992-08-27 12:00:00,LA,LA,UNKNOWN BIRD - LARGE,high,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Climb,Day,500.0,200.0,Precautionary Landing,Some Cloud,,1,BIRD WAS INGESTED INTO #1 ENG. FLT RETD TO FIELD FOR MAINT CHECK.,,,,,,,,,,,,,,,12,8,0,0,0,1
BIRD-005536,1992-08-10 22:00:00,IL,IL,UNKNOWN BIRD,low,FAA_bird_strike_dataset,ABX AIR (was AIRBORNE EXPRESS),DC-9-30,Descent,Night,,,,,,1,,,,,,,,,,,,,,,,22,8,1,0,0,0
BIRD-005537,1994-08-27 12:00:00,RI,RI,TERNS,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Landing Roll,Day,0.0,125.0,,Some Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,8,0,1,0,0
BIRD-005538,1994-11-23 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,WESTAIR COMMUTER,BA-31 JETSTR,Landing Roll,Day,0.0,110.0,,No Cloud,10-Feb,10-Feb,SMALL WHITE BIRDS. NO DAMAGE.,,,,,,,,,,,,,,,12,11,0,0,0,0
BIRD-005539,1990-09-21 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,AEROS 350,Taxi,Day,10.0,10.0,,No Cloud,,1,HIT DURING HOVER TAXI.  NO DAMAGE TO ROTORS.  BIRD KILLED. SJC  ALWAYS HAS A CAUTION FOR BIRDS.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-005540,1994-09-29 22:00:00,DC,DC,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Approach,Night,1500.0,170.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-005541,1994-07-05 12:00:00,PA,PA,MOURNING DOVE,low,FAA_bird_strike_dataset,BUSINESS,HWKR SD-125,Landing Roll,Day,0.0,65.0,,Overcast,,1,PILOT DID NOT REPT STRIKE UNTIL TAXIING FOR DEPT AFTER PAX PICKUP  OR DROP-OFF 1ST REPTD AS A SPARROW.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-005542,1993-10-08 12:00:00,NJ,NJ,HORNED LARK,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,,,1,DUSK. BIRD FOUND ON RY INSPCTN. BIRD BAGGED AND TAGGED FOR USDA,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-005543,1994-03-15 12:00:00,CA,CA,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-11,Approach,Day,3000.0,185.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-005544,1992-09-02 12:00:00,MA,MA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-10,Landing Roll,Day,0.0,,,,,1,FLT 43 REPTD A BIRD STRIKE ON LANDING AT 1515EST.  MINOR DAMAGE  TO RADAR DOME.  A/C TAXIED TO THE GATE.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-005545,1992-08-28 12:00:00,MO,MO,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-88,Approach,Day,1000.0,160.0,,No Cloud,,1,FLT387,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-005546,1993-12-06 12:00:00,OR,OR,ROCK PIGEON,high,FAA_bird_strike_dataset,HORIZON AIR,MERLIN IV,Landing Roll,Day,0.0,,,,11-100,11-100,FLT 567 HIT ABOUT 15 PIGEONS 1800' DOWN RWY. L ENG SUSTAINED  SOME DAMAGE. AMT UNKN. TIME = 1833Z.,,,,,,,,,,,,,,,12,12,0,0,0,1
BIRD-005547,1993-07-27 22:00:00,OH,OH,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Approach,Night,500.0,130.0,,No Cloud,,1,NO DAMAGE OR INJURIES,,,,,,,,,,,,,,,22,7,1,0,0,0
BIRD-005548,1992-03-09 22:00:00,FL,FL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727,Descent,Night,3500.0,200.0,,No Cloud,,1,"HEARD SML THUD BENEATH PILOT'S FEET, SUSPECTED BIRD STRIKE. MAINT  CONFIRMED THIS & OK'D A/C FOR CONTD SERVC.",,,,,,,,,,,,,,,22,3,1,0,0,0
BIRD-005549,1992-05-27 12:00:00,NE,NE,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Day,1000.0,135.0,,No Cloud,,1,DAMAGE TO RT NOSE GEAR LANDING/TAXI LIGHT,,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-005550,1992-07-15 12:00:00,CT,CT,GULLS,low,FAA_bird_strike_dataset,PRIVATELY OWNED,BE-55  BARON,Take-off run,Day,0.0,,,Overcast,,1,,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-005551,1994-07-15 12:00:00,IL,IL,CANADA GOOSE,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-727,Approach,Day,100.0,150.0,,Some Cloud,10-Feb,1,FLT753,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-005552,1994-07-15 22:00:00,NE,NE,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICA WEST AIRLINES,B-737,Descent,Night,1900.0,200.0,,No Cloud,,1,,,,,,,,,,,,,,,,22,7,1,0,0,0
BIRD-005553,1992-09-30 22:00:00,UNKNOWN,UNKNOWN,UNKNOWN BIRD,low,FAA_bird_strike_dataset,ABX AIR (was AIRBORNE EXPRESS),DC-9-10,En Route,Night,,,,,,1,BIRD STRIKE BELOW F/O'S WINDOW. CLEANED AREA & WINDOW. NO DEFECTS  NOTED.,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-005554,1994-10-04 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,BE-76  DUCHESS,Landing Roll,Day,0.0,10.0,,No Cloud,,1,EXTENT OF DAMAGE UNKN. PART OF A/C DAMAGED UNKN.,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-005555,1994-04-28 12:00:00,CA,CA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,Take-off run,Day,0.0,,,No Cloud,,1,FLT 1251 REPTD STRIKE ON T/O. WILL CALL BACK AFTER LANDING IN BUR  IF ANY DAMAGE. TIME = 1850 PDT,,,,,,,,,,,,,,,12,4,0,0,0,0
BIRD-005556,1992-07-16 12:00:00,CA,CA,ROCK PIGEON,medium,FAA_bird_strike_dataset,WESTAIR COMMUTER,EMB-120,Approach,Day,100.0,130.0,,No Cloud,,10-Feb,,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-005557,1992-09-03 12:00:00,IL,IL,"DUCKS, GEESE, SWANS",low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,Day,3500.0,230.0,,No Cloud,,1,NEVER SAW BIRD. NO DAMAGE. DUCK OR GEESE?,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-005558,1994-08-04 12:00:00,IL,IL,CANADA GOOSE,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,Take-off run,Day,0.0,141.0,,Overcast,11-100,1,,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-005559,1994-08-05 12:00:00,PA,PA,EUROPEAN STARLING,medium,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,Landing Roll,Day,0.0,120.0,,Overcast,10-Feb,10-Feb,,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-005560,1994-09-29 12:00:00,WV,WV,WHITE-TAILED DEER,low,FAA_bird_strike_dataset,AMERICAN EAGLE AIRLINES,SHORTS 360,Landing Roll,Day,0.0,10.0,,,,1,"FLT 958. TIME = 1955 LCL. DURING APCH TO RY WE WERE TOLD THAT  DEER WERE REPORTED IN THE AREA. 1 MI OUT WE WERE TOLD BY TWR THAT  DEER WERE WELL CLR OF RY. ON LNDG R/O A BABY DEER ENTERED RY &  STOPPED ON CNTRLINE, I VEERED L OF LINE TO AVOID IT BUT WAS NOT  ABLE TO. STRIKE OCCURRED TO R HAND STUB WING'S LE CREATING A 1/2""  CRACK & VERY SHALLOW DENTS IN FIBERGLASS. A/C TAXIED TO RAMP W/O  INCIDENT, NO INJURIES.  CRACKS IN LANDING GEAR.",,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-005561,1993-02-19 12:00:00,CA,CA,GULLS,low,FAA_bird_strike_dataset,UNKNOWN,C-441 CONQUE,Climb,Day,100.0,,,,,1,"AFTER INSPECTION, OPERATOR IS UNSURE OF POSSIBLE DAMAGE & EXTENT.",,,,,,,,,,,,,,,12,2,0,0,0,0
BIRD-005562,1995-08-23 12:00:00,OH,OH,SPARROWS,low,FAA_bird_strike_dataset,CONTINENTAL AIRLINES,B-737-500,Approach,Day,,,,No Cloud,10-Feb,1,"CAL PILOT REPTD SEEING A SMALL FLOCK OF SMALL BIRDS ON FINAL.  REPTD POSSIBE STRIKE.  PER CAL OPS, REMAINS OF A SMALL BIRD FOUND  IN #1 ENG.  NO DAMAGE FOUND.  CORE INGESTION.",,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-005563,1994-07-13 12:00:00,HI,HI,UNKNOWN BIRD,medium,FAA_bird_strike_dataset,HAWAIIAN AIR,DC-9,Landing Roll,Day,0.0,,,,10-Feb,10-Feb,FLT 136 STRUCK 4 OF 12 BIRDS AT THE LANDING THRESHOLD. NO DAMAGE.,,,,,,,,,,,,,,,12,7,0,0,0,0
